url,status
https://www.datenportal.bmbf.de/portal/grafik-2.4.34.html,OK
https://www.datenportal.bmbf.de/portal/Tabelle-2.4.34.csv,OK
https://www.datenportal.bmbf.de/portal/Tabelle-2.4.34.pdf,OK
https://www.datenportal.bmbf.de/portal/Tabelle-2.4.34.xls,OK
https://www.datenportal.bmbf.de/portal/Tabelle-2.3.27.xls,OK
https://www.datenportal.bmbf.de/portal/Tabelle-2.3.27.html,OK
https://www.datenportal.bmbf.de/portal/Tabelle-2.3.27.pdf,OK
https://www.datenportal.bmbf.de/portal/Tabelle-2.3.27.csv,OK
https://www.datenportal.bmbf.de/portal/Tabelle-2.5.75.pdf,OK
https://www.datenportal.bmbf.de/portal/Tabelle-2.5.75.html,OK
https://www.datenportal.bmbf.de/portal/Tabelle-2.5.75.csv,OK
https://www.datenportal.bmbf.de/portal/Tabelle-2.5.75.xls,OK
https://www.datenportal.bmbf.de/portal/Tabelle-2.5.85.csv,OK
https://www.datenportal.bmbf.de/portal/Tabelle-2.5.85.xls,OK
https://www.datenportal.bmbf.de/portal/Tabelle-2.5.85.pdf,OK
https://www.datenportal.bmbf.de/portal/Tabelle-2.5.85.html,OK
https://www.datenportal.bmbf.de/portal/grafik-2.5.85.html,OK
https://www.datenportal.bmbf.de/portal/Tabelle-2.4.21.html,OK
https://www.datenportal.bmbf.de/portal/Tabelle-2.4.21.csv,OK
https://www.datenportal.bmbf.de/portal/Tabelle-2.4.21.xls,OK
https://www.datenportal.bmbf.de/portal/Tabelle-2.4.21.pdf,OK
https://www.datenportal.bmbf.de/portal/Tabelle-2.5.25.csv,OK
https://www.datenportal.bmbf.de/portal/Tabelle-2.5.25.html,OK
https://www.datenportal.bmbf.de/portal/Tabelle-2.5.25.xls,OK
https://www.datenportal.bmbf.de/portal/Tabelle-1.10.1.html,OK
https://www.datenportal.bmbf.de/portal/Tabelle-1.10.1.xls,OK
https://www.datenportal.bmbf.de/portal/Tabelle-1.10.1.csv,OK
https://www.datenportal.bmbf.de/portal/Tabelle-1.1.10.pdf,OK
https://www.datenportal.bmbf.de/portal/Tabelle-1.1.10.html,OK
https://www.datenportal.bmbf.de/portal/Tabelle-1.1.10.xls,OK
https://www.datenportal.bmbf.de/portal/Tabelle-1.1.10.csv,OK
https://www.datenportal.bmbf.de/portal/de/bild-41.pdf,OK
https://www.datenportal.bmbf.de/portal/de/bild-2.pdf,OK
https://www.datenportal.bmbf.de/portal/Tabelle-0.34.html,OK
https://www.datenportal.bmbf.de/portal/Tabelle-0.34.xls,OK
https://www.datenportal.bmbf.de/portal/Tabelle-0.34.pdf,OK
https://www.datenportal.bmbf.de/portal/Tabelle-0.34.csv,OK
https://www.datenportal.bmbf.de/portal/Tabelle-0.25a.csv,OK
https://www.datenportal.bmbf.de/portal/Tabelle-0.25a.xls,OK
https://www.datenportal.bmbf.de/portal/Tabelle-0.25a.html,OK
